凤凰中文,http://xtvantsc.xyz/fhx.php?id=2
27.13ms,[BD]cctv-4k超高清,https://t.freetv.fun/live/cctv-4kchao-gao-qing-4.m3u8
27.13ms,[BD]vip premiere,https://t.freetv.fun/live/vip-premiere.m3u8
27.14ms,广西卫视,https://stream1.freetv.fun/9d8f557625e727926e98f5965bb2209962df72268884e60cb60e820e364e5b91.m3u8
27.14ms,黑龙江卫视,https://stream1.freetv.fun/a685814ac27367f723637751d32ee9a2296db5e03f3d42993a685d85816fcd1c.m3u8
27.14ms,山东卫视,https://stream1.freetv.fun/5b3f8b55c9ab9a236c5a900671932cbf4e8483a632e066e57ea7436c63bbe588.m3u8
27.14ms,Disney Channel(IN),https://t.freetv.fun/live/disney-channel-3.m3u8
27.14ms,Korea TV,https://t.freetv.fun/live/korea-tv.m3u8
27.15ms,CCTV1,https://stream1.freetv.fun/03926cb79638398a11285c90b222911693264d56dc9fc0172bec90b39c6b371b.m3u8
27.15ms,金鹰卡通,https://stream1.freetv.fun/3442dca643bbe89bae76ea70d2aa42b07671b0e1daef6ef390f9f4edd7807a49.m3u8
27.15ms,TVBS News,https://t.freetv.fun/live/tvbs-news.m3u8
27.15ms,[HD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-13.m3u8
27.16ms,1996年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
27.16ms,宁夏卫视,https://stream1.freetv.fun/34a63287556c44de75ad5a6ef9343c0d913325efeabaa26afcedd46095d60019.m3u8
27.16ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-9.m3u8
27.16ms,第一財經,https://t.freetv.fun/live/di-yi-cai-jing-1.m3u8
27.16ms,МИР 24,https://t.freetv.fun/live/mir-24.m3u8
27.16ms,Fenerbahce TV,https://t.freetv.fun/live/fenerbahce-tv-1.m3u8
27.16ms,[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-13.m3u8
27.16ms,[SD]东方卫视,https://t.freetv.fun/live/dong-fang-wei-shi-18.m3u8
27.17ms,ZOOM,https://t.freetv.fun/live/zoom-2.m3u8
27.17ms,Real Madrid TV,https://t.freetv.fun/live/real-madrid-tv.m3u8
27.17ms,[BD]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi.m3u8
27.18ms,吉林卫视,https://stream1.freetv.fun/8543613a4b69a8de52f4a1fa8052115426d328c8ee5989951dccffaedeace382.m3u8
27.18ms,浙江衛視,https://t.freetv.fun/live/zhe-jiang-wei-shi-6.m3u8
27.18ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi-29.m3u8
27.18ms,Parliament TV,https://t.freetv.fun/live/tvr-parlemen.m3u8
27.18ms,ANC Türkiye,https://t.freetv.fun/live/anc.m3u8
27.18ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-14.m3u8
27.19ms,CCTV4,https://stream1.freetv.fun/0d839f5d81e4bf543f91e5413de15e99bc658de9826ea59d16333bc8cb664b44.m3u8
27.19ms,江苏卫视,https://stream1.freetv.fun/8354132b8e31bd5a6b540978f17386c71e93f50df4454b0019475e887152850d.m3u8
27.19ms,[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-17.m3u8
27.20ms,电影,https://t.freetv.fun/live/dian-ying-8.m3u8
27.20ms,CCTV12,https://stream1.freetv.fun/42db57df2f3a527d3d4b1ae87be77b20322d9240d4337b0f15bcae2a25717083.m3u8
27.20ms,貴州衛視,https://t.freetv.fun/live/gui-zhou-wei-shi-10.m3u8
27.20ms,OMAN TV,https://t.freetv.fun/live/oman-tv.m3u8
27.20ms,KHL TB Россия,https://t.freetv.fun/live/khl-4.m3u8
27.20ms,NTV MIR,https://t.freetv.fun/live/ntv-mir.m3u8
27.20ms,[SD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-17.m3u8
27.20ms,[VGA]th đồng nai,https://t.freetv.fun/live/th-dong-nai.m3u8
27.21ms,CCTV13,https://stream1.freetv.fun/7efe02dcb4e8722121af5a3b1e462b7adc8cd466829e19356504fe1d572ad213.m3u8
27.21ms,廣東衛視,https://t.freetv.fun/live/yan-dong-wei-shi-gao-qing-7.m3u8
27.21ms,動物星球,https://t.freetv.fun/live/dong-wu-xing-qiu-1.m3u8
27.22ms,翡翠台,https://t.freetv.fun/live/fei-cui-tai.m3u8
27.22ms,陝西衛視,https://t.freetv.fun/live/shan-xi-wei-shi-11-1.m3u8
27.22ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-25.m3u8
27.23ms,CCTV5,https://stream1.freetv.fun/13f8980a8759425ec16d60807a94672e1d561f2c7dd13dd12a598d9355e55a6f.m3u8
27.23ms,CCTV11,https://stream1.freetv.fun/d5f782070cc8a23fe81a95f05759b6fedf6c99e4d9aca6798c4211a901af4e1c.m3u8
27.23ms,汕尾綜合,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-12.m3u8
27.23ms,西藏衛視,https://t.freetv.fun/live/xi-cang-wei-shi-7.m3u8
27.23ms,[SD]三沙卫视,https://t.freetv.fun/live/san-sha-wei-shi-2.m3u8
27.23ms,[BD]山东卫视,https://t.freetv.fun/live/shan-dong-wei-shi-10.m3u8
27.23ms,[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-15.m3u8
27.24ms,河北卫视,https://stream1.freetv.fun/8f7326c952e3cec2385bf468699e4f044a8cfc32b433a7755ed6efad009b09a6.m3u8
27.24ms,GTV (GHANA),https://t.freetv.fun/live/fgtv.m3u8
27.24ms,金鷹卡通,https://t.freetv.fun/live/jin-ying-qia-tong-10.m3u8
27.24ms,[HD]record,https://t.freetv.fun/live/record.m3u8
27.24ms,[SD]河北卫视,https://t.freetv.fun/live/he-bei-wei-shi-6.m3u8
27.24ms,[BD]national geographic,https://t.freetv.fun/live/national-geographic-4.m3u8
27.24ms,[BD]cgtn法语,https://t.freetv.fun/live/cgtnfa-yu-4.m3u8
27.25ms,浙江卫视,https://stream1.freetv.fun/2d006495025116b5eeae6ac133fca1ea2ed38b48c255994add6b2153026222f5.m3u8
27.25ms,重庆卫视,https://stream1.freetv.fun/b9f205578f15321cdeac2291efa202a62fb3b6fc3f3a1761d51b9357e7916be7.m3u8
27.25ms,海南卫视,https://stream1.freetv.fun/5d130292bc5632370395fb0b2cb1aa590d090e4d21a36435ab8d62eb9232d106.m3u8
27.25ms,RTP Acores,https://t.freetv.fun/live/rtp-acores-2.m3u8
27.25ms,Карусель,https://t.freetv.fun/live/karusel-1.m3u8
27.25ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-11.m3u8
27.25ms,[SD]obs,https://t.freetv.fun/live/obs.m3u8
27.26ms,МИР 24,https://t.freetv.fun/live/mir-24-1080p.m3u8
27.27ms,兵团卫视,https://stream1.freetv.fun/7690729e43cd485b88bcedccb7455292214b740fb52ed0895fe85a03066b9631.m3u8
27.27ms,深圳衛視,https://t.freetv.fun/live/shen-zhen-wei-shi-13.m3u8
27.27ms,C+頻道[geo-blocked],https://t.freetv.fun/live/fifa-plus-his.m3u8
27.27ms,[SD]tvrus plus,https://t.freetv.fun/live/tvrus-plus.m3u8
27.28ms,北京卫视,https://stream1.freetv.fun/81c57e64229ee26513ec49252330adea92adafa87cfe9d56626cf1847172632e.m3u8
27.28ms,江苏卫视,https://stream1.freetv.fun/ca590be1149a8febc23f7dc0a4bd7bafd37beb6a92c2fc7f219171926d2af032.m3u8
27.28ms,南京教科,https://t.freetv.fun/live/nan-jing-jiao-ke-1.m3u8
27.28ms,Mega TV Cyprus,https://t.freetv.fun/live/mega-2.m3u8
27.28ms,RTP Madeira,https://t.freetv.fun/live/rtp-madeira.m3u8
27.28ms,Zad TV,https://t.freetv.fun/live/zas-tv.m3u8
27.28ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-5.m3u8
27.28ms,[HD]rtp açores,https://t.freetv.fun/live/rtp-acores-1.m3u8
27.29ms,广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-4.m3u8
27.29ms,安陽新聞綜合,https://t.freetv.fun/live/da-an-xin-wen-zong-he.m3u8
27.29ms,TV,https://t.freetv.fun/live/di-tv.m3u8
27.29ms,TV,https://t.freetv.fun/live/ap-tv.m3u8
27.30ms,河北卫视,https://stream1.freetv.fun/64e6b0b149eb7d395319b2ae867b31ca96065cfa72e7b7301d1fa148d83a58ff.m3u8
27.30ms,北京衛視,https://t.freetv.fun/live/bei-jing-wei-shi-26.m3u8
27.31ms,TV1000 Action,https://t.freetv.fun/live/viju-tv1000-action-3.m3u8
27.31ms,[BD]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi-6.m3u8
27.31ms,[SD]khl,https://t.freetv.fun/live/khl-4.m3u8
27.32ms,Canal 5 Spain,https://t.freetv.fun/live/canal-5.m3u8
27.32ms,[BD]istv,https://t.freetv.fun/live/istv-1.m3u8
27.32ms,[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-2.m3u8
27.32ms,[SD]吉林卫视,https://t.freetv.fun/live/ji-lin-wei-shi-12.m3u8
27.33ms,东南卫视,https://stream1.freetv.fun/0c6abb0a6372c34c3280c58f0f9eac3b04a15f0b2b1b8d046d9d1a1d236c5ff8.m3u8
27.33ms,天津卫视,https://stream1.freetv.fun/c53b590edd83259c81e0c7236308f727d152af9ddb24496c8db1485b6a046e32.m3u8
27.33ms,History(USA),https://t.freetv.fun/live/history-1-1.m3u8
27.33ms,[SD]天映经典,https://t.freetv.fun/live/tian-ying-jing-dian.m3u8
27.34ms,宁夏卫视,https://stream1.freetv.fun/a2498d1e0bc99fb08805758a9ea1ee9d80729bd77d22fb71cce4b0e14786dae1.m3u8
27.34ms,斯卡布罗集市,https://alimov2.a.kwimgs.com/upic/2022/05/30/06/BMjAyMjA1MzAwNjQ1NDVfOTU2MzA3MDg4Xzc1NTgxNDY2MTE5XzJfMw==_b_Ba5053caeb26d09e5fb1eb0d12c66c7db.mp4?clientCacheKey=3xxvedwpctepipm_b.mp4&tt=b&di=247170fe&bp=13380
27.34ms,History(USA),https://t.freetv.fun/live/history-hit.m3u8
27.34ms,[VGA]嘉兴新闻综合,https://t.freetv.fun/live/jia-xing-xin-wen-zong-he-1.m3u8
27.34ms,[BD]大湾区卫视高清,https://t.freetv.fun/live/da-wan-qu-wei-shi-gao-qing-3.m3u8
27.35ms,CCTV2,https://stream1.freetv.fun/b2e1a9fc03f611173df519b2d54494eab6e2c9feafe182713f96c77e5677982e.m3u8
27.35ms,CNEWS PRIME (1080p),https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/canalplus/cnews-prime-dm.m3u8
27.35ms,北京衛視,https://t.freetv.fun/live/bei-jing-wei-shi-27.m3u8
27.35ms,Mediaset Italia 2,https://t.freetv.fun/live/mediaset-italia-usa.m3u8
27.35ms,Bolajon Telekanali,https://t.freetv.fun/live/bolajon.m3u8
27.35ms,Al Maghribia,https://t.freetv.fun/live/al-maghribia.m3u8
27.35ms,TVBS新聞HD,https://t.freetv.fun/live/tvbsxin-wen-1-1.m3u8
27.35ms,[HD]cetv4,https://t.freetv.fun/live/cetv4-2.m3u8
27.36ms,东方影视,https://t.freetv.fun/live/dong-fang-ying-shi.m3u8
27.36ms,汕尾綜合,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-15.m3u8
27.36ms,溫州經濟科教,https://t.freetv.fun/live/jing-ji-ke-jiao-gao-qing.m3u8
27.36ms,History(USA),https://t.freetv.fun/live/history-5.m3u8
27.36ms,[BD]安徽卫视,https://t.freetv.fun/live/an-hui-wei-shi-31.m3u8
27.37ms,厦门卫视,https://stream1.freetv.fun/d9d95afccb2b63cf3413a6d6c328c65150fe664af371f3c6e1ef2cdae2b68c65.m3u8
27.37ms,汕頭經濟生活,https://t.freetv.fun/live/shan-tou-sheng-huo-gao-qing-9.m3u8
27.37ms,Arirang TV,https://t.freetv.fun/live/arirang-1.m3u8
27.37ms,CANAL 11,https://t.freetv.fun/live/canal-11-1.m3u8
27.37ms,amedia 2,https://t.freetv.fun/live/amedia-2-2.m3u8
27.37ms,Outdoor Channel HD,https://t.freetv.fun/live/outdoor-channel-1.m3u8
27.37ms,[HD]national geographic,https://t.freetv.fun/live/national-geographic-3.m3u8
27.38ms,CCTV14,https://stream1.freetv.fun/d5d181315c7288c2ea5893ce2c27cdf9e592309968f3dfc80ca5f73de0415624.m3u8
27.39ms,南京新聞綜合,https://t.freetv.fun/live/nan-jing-xin-wen-zong-he-1.m3u8
27.39ms,Agro TV,https://t.freetv.fun/live/agro-tv-1.m3u8
27.39ms,Animax(HK),https://t.freetv.fun/live/cctv-1zong-he-1.m3u8
27.40ms,东南卫视,https://stream1.freetv.fun/1b017b0a29ee9bd708f5678c1831a6b7a3847facc65fd93ab305d96fda185e13.m3u8
27.40ms,FTV BiH,https://t.freetv.fun/live/ftv.m3u8
27.40ms,吉林衛視,https://t.freetv.fun/live/ji-lin-wei-shi.m3u8
27.40ms,四川衛視,https://t.freetv.fun/live/si-chuan-wei-shi-2.m3u8
27.40ms,[VGA]南京教科,https://t.freetv.fun/live/nan-jing-jiao-ke-1.m3u8
27.41ms,CCTV11,https://stream1.freetv.fun/a296e075276025c13fccaa815a2a2968db83b532e3dcdd87dea6d56e3b63152a.m3u8
27.41ms,大灣區衛視,https://t.freetv.fun/live/da-wan-qu-wei-shi.m3u8
27.41ms,Canal 9 HD,https://t.freetv.fun/live/canal-catorce.m3u8
27.41ms,動物星球,https://t.freetv.fun/live/dong-wu-xing-qiu.m3u8
27.41ms,[BD]russia-24,https://t.freetv.fun/live/russia-24-1.m3u8
27.42ms,浙江国际,https://t.freetv.fun/live/zhe-jiang-guo-ji.m3u8
27.42ms,CCTV7,https://stream1.freetv.fun/1497132229191e91b3639d978c24027b562370a170c05be96cd98927c947fc00.m3u8
27.42ms,宁夏卫视,https://stream1.freetv.fun/0a2e3dc73fe71f176d2f9a42332146579595595ad01e949be47dab5db3932307.m3u8
27.42ms,三沙衛視,https://t.freetv.fun/live/san-sha-wei-shi-3.m3u8
27.42ms,RTG,https://t.freetv.fun/live/rtg.m3u8
27.42ms,[BD]揭阳综合高清,https://t.freetv.fun/live/jie-yang-zong-he-gao-qing-14.m3u8
27.43ms,生活时尚,https://t.freetv.fun/live/sheng-huo-shi-shang-3.m3u8
27.43ms,PRESS,https://t.freetv.fun/live/press-tv.m3u8
27.43ms,[BD]深圳卫视,https://t.freetv.fun/live/shen-zhen-wei-shi-1.m3u8
27.44ms,广东体育,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-13.m3u8
27.44ms,河南卫视,https://stream1.freetv.fun/0f698a15b7719ff8e12e8d788e7fd4f5955597bf245c8c8ca8fbd4be6dec7cbd.m3u8
27.44ms,Telemax Argentina,https://t.freetv.fun/live/telemax-2.m3u8
27.44ms,兵團衛視,https://t.freetv.fun/live/bing-tuan-wei-shi-4.m3u8
27.44ms,嘉興新聞綜合,https://t.freetv.fun/live/jia-xing-xin-wen-zong-he-1.m3u8
27.44ms,Marca TV,https://t.freetv.fun/live/cajamarca-tv-1.m3u8
27.44ms,[BD]第一财经,https://t.freetv.fun/live/di-yi-cai-jing-2.m3u8
27.44ms,[BD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-8.m3u8
27.45ms,哈爾濱新聞綜合,https://t.freetv.fun/live/ha-er-bin-xin-wen-zong-he-1.m3u8
27.45ms,湖南娛樂,https://t.freetv.fun/live/hu-nan-yu-le-1.m3u8
27.45ms,[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-2.m3u8
27.46ms,CCTV14,https://stream1.freetv.fun/2cd992d2936611742cbaa48d0dabf2d839672b311b9634b59dde9f649c167945.m3u8
27.46ms,浙江衛視,https://t.freetv.fun/live/zhe-jiang-wei-shi-28.m3u8
27.46ms,湖南教育,https://t.freetv.fun/live/hu-nan-jiao-yu.m3u8
27.46ms,[BD]广东卫视,https://t.freetv.fun/live/yan-dong-wei-shi-9.m3u8
27.46ms,[SD]东南卫视,https://t.freetv.fun/live/dong-nan-wei-shi-15.m3u8
27.46ms,[BD]海峡卫视,https://t.freetv.fun/live/hai-xia-wei-shi.m3u8
27.46ms,[SD]365 дней тв,https://t.freetv.fun/live/365-dnei-tv.m3u8
27.46ms,[BD]nicktoons,https://t.freetv.fun/live/nicktoons-1.m3u8
27.47ms,广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-12.m3u8
27.47ms,CCTV9,https://stream1.freetv.fun/3c6125aad8eab2287c7cb76da027f3e9673949eec3709dc9f3fd0e3ae9ab4548.m3u8
27.47ms,National Geographic,https://t.freetv.fun/live/national-geographic-5.m3u8
27.47ms,[HD]ctn,https://t.freetv.fun/live/ctn.m3u8
27.47ms,[VGA]凉山新闻综合,https://t.freetv.fun/live/liang-shan-xin-wen-zong-he.m3u8
27.48ms,广东新闻,https://t.freetv.fun/live/yan-dong-xin-wen-gao-qing-5.m3u8
27.48ms,吉林都市,https://t.freetv.fun/live/ji-lin-du-shi.m3u8
27.48ms,canalcapital,https://t.freetv.fun/live/canal-capital.m3u8
27.49ms,黑龙江卫视,https://stream1.freetv.fun/0eeff132651adc73a935c01f88939209db16d78d1dbc65ee6ca439d879d1a0f9.m3u8
27.49ms,海南衛視,https://t.freetv.fun/live/hai-nan-wei-shi-8.m3u8
27.49ms,OMAN TV,https://t.freetv.fun/live/company-tv.m3u8
27.49ms,[SD]贵州卫视,https://t.freetv.fun/live/gui-zhou-wei-shi-12.m3u8
27.50ms,Pocker Central,https://t.freetv.fun/live/popcorn-central.m3u8
27.50ms,[HD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-8.m3u8
27.50ms,[BD]canal goat,https://t.freetv.fun/live/canal-goat.m3u8
27.51ms,东南卫视,https://stream1.freetv.fun/d45f8468728cbbb400c9a38b3e5bd042beefbd08eaff09efb19e8ec7d9a34dec.m3u8
27.51ms,Lifetime Asia,https://t.freetv.fun/live/asia.m3u8
27.51ms,[BD]湖北卫视,https://t.freetv.fun/live/hu-bei-wei-shi-26.m3u8
27.52ms,兵團衛視,https://t.freetv.fun/live/bing-tuan-wei-shi-11.m3u8
27.52ms,哈爾濱娛樂,https://t.freetv.fun/live/ha-er-bin-yu-le-1.m3u8
27.52ms,湖北衛視,https://t.freetv.fun/live/hu-bei-wei-shi-4.m3u8
27.52ms,生活時尚,https://t.freetv.fun/live/sheng-huo-shi-shang-2.m3u8
27.52ms,CCTV1(RTHK33),https://t.freetv.fun/live/cctv-4kchao-gao-qing-2.m3u8
27.52ms,[SD]lbc,https://t.freetv.fun/live/lbc.m3u8
27.53ms,广东珠江,https://t.freetv.fun/live/yan-dong-zhu-jiang-15.m3u8
27.53ms,panamericana,https://t.freetv.fun/live/panamericana-tv.m3u8
27.53ms,Кино союз Россия,https://t.freetv.fun/live/soiuz-2.m3u8
27.53ms,[BD]беларусь 24,https://t.freetv.fun/live/belarus-24-2.m3u8
27.54ms,CCTV2,https://stream1.freetv.fun/168b88ec9bef56433abeed33488f73f6971f2d5667506068ef7c2ebcff851ff2.m3u8
27.54ms,浙江衛視,https://t.freetv.fun/live/zhe-jiang-wei-shi-19.m3u8
27.54ms,yol tv hd,https://t.freetv.fun/live/yol-tv.m3u8
27.55ms,CCTV3,https://stream1.freetv.fun/2d9129721d5979db4d1a547476cfed2876edfd57ec4924abb7fa3f1da3a75462.m3u8
27.55ms,CCTV4,https://stream1.freetv.fun/9dca82acae622047c106cad98fa866a026074d1dfd956b0a1f7555f6dd5077ad.m3u8
27.56ms,CCTV10,https://stream1.freetv.fun/6f4489c5bc615294be1c5af5c9abd1f0b3d4e9728da4a010e6385f2ca11facb0.m3u8
27.56ms,CCTV12,https://stream1.freetv.fun/08821321f1021399debb8c447ff401b821fd25732aa1387442824c741d2c3317.m3u8
27.56ms,安徽衛視,https://t.freetv.fun/live/an-hui-wei-shi-11.m3u8
27.56ms,江西衛視,https://t.freetv.fun/live/jiang-xi-wei-shi-17.m3u8
27.56ms,EBS1,https://t.freetv.fun/live/ebs1-1.m3u8
27.56ms,RTP Internacional,https://t.freetv.fun/live/azteca-internacional-1.m3u8
27.56ms,TV Brics,https://t.freetv.fun/live/tv-brics.m3u8
27.56ms,[BD]东方影视,https://t.freetv.fun/live/dong-fang-ying-shi-1.m3u8
27.56ms,[BD]浙江民生休闲,https://t.freetv.fun/live/zhe-jiang-min-sheng-xiu-xian.m3u8
27.57ms,CCTV7,https://stream1.freetv.fun/e33abdae3da31c7b48bc71d953c606b1fb8991ac55b97c3a9f204240da489d8b.m3u8
27.57ms,CCTV13,https://stream1.freetv.fun/8322a5f8f9ef01ab3c6b242a7007dbfea4003032f7ddd7e74060d3c9e742c531.m3u8
27.57ms,南京新聞綜合,https://t.freetv.fun/live/hui-nan-xin-wen-zong-he-1.m3u8
27.57ms,Paramount Network,https://t.freetv.fun/live/paramount-network.m3u8
27.57ms,[SD]cetv2,https://t.freetv.fun/live/cetv2-1.m3u8
27.58ms,金鹰卡通,https://stream1.freetv.fun/b45dd7de8b220eadb2e16a1e68856cd6a4999022b18745d4dc7e0f0014893c29.m3u8
27.58ms,Canal U,https://t.freetv.fun/live/tora-canal-69.m3u8
27.58ms,[BD]1 plus 1 марафон,https://t.freetv.fun/live/1-plus-1-marafon-2.m3u8
27.59ms,CCTV15,https://stream1.freetv.fun/3cd5992c0bc678290fbfb3ea5c9e3ae07fde910fecbb9119dec4ef12ecd4a717.m3u8
27.59ms,CCTV13,https://stream1.freetv.fun/5145e7fd34a4167b0a37b2c01ecc50b28586d7154e7221c4f6f5810ebf368ec8.m3u8
27.59ms,江西卫视,https://stream1.freetv.fun/89d9d9375ed2dec0f5361c36f90f9a8ef71d8eb3275a6e67969e6bc509562242.m3u8
27.59ms,CCTV風雲足球,https://t.freetv.fun/live/cctv-feng-yun-zu-qiu-3.m3u8
27.59ms,METRO TV,https://t.freetv.fun/live/metro-tv-2.m3u8
27.60ms,广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-7.m3u8
27.60ms,海南卫视,https://stream1.freetv.fun/d992d6b0979deedd845b1505d2ff726844d5c68bd19ac82e4e320df3228ac170.m3u8
27.60ms,四川衛視,https://t.freetv.fun/live/si-chuan-wei-shi-10.m3u8
27.60ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-20.m3u8
27.60ms,Arirang TV,https://t.freetv.fun/live/arirang-3.m3u8
27.60ms,ARTV,https://t.freetv.fun/live/artv-2.m3u8
27.60ms,JSC News Arabic,https://t.freetv.fun/live/now-news-arabic.m3u8
27.60ms,[BD]广东珠江高清,https://t.freetv.fun/live/yan-dong-zhu-jiang-gao-qing-5.m3u8
27.60ms,[BD]广东体育高清,https://t.freetv.fun/live/yan-dong-ti-yu-gao-qing-12.m3u8
27.60ms,[BD]潮州综合高清,https://t.freetv.fun/live/chao-zhou-zong-he-gao-qing-20.m3u8
27.60ms,[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-22.m3u8
27.60ms,[VGA]minimax,https://t.freetv.fun/live/minimax-1.m3u8
27.61ms,江苏卫视,https://stream1.freetv.fun/0f935b36e555da8d24b280eec4698b02c1c113abc8ffd506021131a29c843969.m3u8
27.61ms,贵州卫视,https://stream1.freetv.fun/38553c4c026f0848665be8130392eb274442dfd4c7f42cdd518e5147d72b1739.m3u8
27.61ms,贵州卫视,https://stream1.freetv.fun/4f0e77f78b9fe7a9cee8d73ac139096840ae0a5bc4b310eb3048901d06c58d26.m3u8
27.61ms,江西衛視,https://t.freetv.fun/live/jiang-xi-wei-shi-15.m3u8
27.61ms,Mazzika,https://t.freetv.fun/live/mazzika.m3u8
27.61ms,news HD,https://t.freetv.fun/live/newsy-1.m3u8
27.61ms,news HD,https://t.freetv.fun/live/sbt-news-1.m3u8
27.61ms,[SD]甘肃卫视,https://t.freetv.fun/live/gan-su-wei-shi-14.m3u8
27.61ms,[HD]yol tv,https://t.freetv.fun/live/yol-tv.m3u8
27.62ms,CCTV8,https://stream1.freetv.fun/fe2385c77e93431d17fc9b53171c4c33b8a775d11fcc722eb3de7d43f8a28395.m3u8
27.62ms,吉林衛視,https://t.freetv.fun/live/ji-lin-wei-shi-18.m3u8
27.62ms,news HD,https://t.freetv.fun/live/ntd-news.m3u8
27.62ms,[HD]cine brasil,https://t.freetv.fun/live/cine-brasil.m3u8
27.62ms,[BD]nova news,https://t.freetv.fun/live/nova-news.m3u8
27.63ms,广西卫视,https://stream1.freetv.fun/00dd24ff229f857b5f63b2575005617500b45a8a594934001d45893621590099.m3u8
27.63ms,汕尾綜合,https://t.freetv.fun/live/shan-wei-zong-he-gao-qing-21.m3u8
27.63ms,5 Plus,https://t.freetv.fun/live/cctv-5-plus.m3u8
27.63ms,[BD]江苏卫视,https://t.freetv.fun/live/jiang-su-wei-shi-11.m3u8
27.63ms,[SD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-11.m3u8
27.63ms,[BD]n sports,https://t.freetv.fun/live/n-sports-1.m3u8
27.64ms,[BD]北京卫视,https://t.freetv.fun/live/bei-jing-wei-shi-36.m3u8
27.64ms,[BD]广西卫视,https://t.freetv.fun/live/yan-xi-wei-shi-10.m3u8
27.64ms,[BD]miel tv,https://t.freetv.fun/live/miel-tv.m3u8
27.65ms,CHC影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-4.m3u8
27.65ms,北京衛視,https://t.freetv.fun/live/bei-jing-wei-shi-4.m3u8
27.65ms,江蘇衛視,https://t.freetv.fun/live/jiang-su-wei-shi-16.m3u8
27.65ms,湖南衛視,https://t.freetv.fun/live/hu-nan-wei-shi-7.m3u8
27.65ms,Abu Dhabi Sport 2 UAE,https://t.freetv.fun/live/sport-2.m3u8
27.66ms,CCTV2,https://stream1.freetv.fun/13d0211c9d0e6ac956f262af910b0509c7565f9f7f3f5a674a33d40b534a7cc1.m3u8
27.66ms,LiveABC互動英語,https://t.freetv.fun/live/liveabchu-dong-ying-yu.m3u8
27.66ms,[BD]经济科教高清,https://t.freetv.fun/live/jing-ji-ke-jiao-gao-qing-19.m3u8
27.67ms,福建旅游,https://t.freetv.fun/live/fu-jian-lu-you-1.m3u8
27.67ms,兵团卫视,https://stream1.freetv.fun/7e0d9638f60dca70ddc3a2437eb10e874587f11f9d3efd833e71acfbdf2de2d6.m3u8
27.67ms,ISTV [Brazil],https://t.freetv.fun/live/istv-2.m3u8
27.67ms,浙江衛視,https://t.freetv.fun/live/zhe-jiang-wei-shi-20.m3u8
27.68ms,CCTV7,https://stream1.freetv.fun/6d894cacae2ad9adfdb6b37e0ae3ecaf3d277e4b5db998990d75ab67b1875196.m3u8
27.68ms,新疆卫视,https://stream1.freetv.fun/108ed1b5db68ef5fb48a15383b7ccc7d04af206a9b9611bd1fdb48f2f37b50c4.m3u8
27.68ms,DEEJAY,https://t.freetv.fun/live/deejay-tv-1.m3u8
27.68ms,[BD]metro tv,https://t.freetv.fun/live/metro-tv-2.m3u8
27.69ms,CHC动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying.m3u8
27.69ms,东南卫视,https://stream1.freetv.fun/e900f07a1d374fc5cefae3ee69d9b29a3cbd30828e5a0ef1a0ccf3ad8ac68907.m3u8
27.69ms,西藏卫视,https://stream1.freetv.fun/ee3661cfce483816b64da8060841e5a59058dd4540de995d803fcc9260d816dc.m3u8
27.69ms,KCTV,https://t.freetv.fun/live/kctv-1.m3u8
27.69ms,Живи,https://t.freetv.fun/live/zhivi-1.m3u8
